kind,etag,id,snippet.channelId,snippet.videoId,snippet.topLevelComment.kind,snippet.topLevelComment.etag,snippet.topLevelComment.id,snippet.topLevelComment.snippet.channelId,snippet.topLevelComment.snippet.videoId,snippet.topLevelComment.snippet.textDisplay,snippet.topLevelComment.snippet.textOriginal,snippet.topLevelComment.snippet.authorDisplayName,snippet.topLevelComment.snippet.authorProfileImageUrl,snippet.topLevelComment.snippet.authorChannelUrl,snippet.topLevelComment.snippet.authorChannelId.value,snippet.topLevelComment.snippet.canRate,snippet.topLevelComment.snippet.viewerRating,snippet.topLevelComment.snippet.likeCount,snippet.topLevelComment.snippet.publishedAt,snippet.topLevelComment.snippet.updatedAt,snippet.canReply,snippet.totalReplyCount,snippet.isPublic
youtube#commentThread,NhqIbmfCgA0Wm8MStxhI7oWIhxc,UgxtZxSWJ7uNh2VIChV4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,youtube#comment,WoryXMsHm71bwU7s89T7fg58DWQ,UgxtZxSWJ7uNh2VIChV4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,Yo pewdiepie i went to your channel and clicked “hide user from channel” so you’ll never be able to comment on my videos or posts haha,Yo pewdiepie i went to your channel and clicked “hide user from channel” so you’ll never be able to comment on my videos or posts haha,@WilliamwWrench,https://yt3.ggpht.com/ZOrE1_kmIbY1VH-BaeJrhTxm5LmmlbguuzkFd8JUFyhbvixeDC7KBGAcu0k6_6BqTpiIRIwq2w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@WilliamwWrench,UCIzME9sRXCwlzEWbGmBMi7Q,True,none,0,2026-06-28T11:54:25Z,2026-06-28T11:54:25Z,True,0,True
youtube#commentThread,kMwZmutXqTyajYsHuGo4uj9aCAM,Ugz1AbQaaX_yMBQ8Uot4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,youtube#comment,2npWjjzctArIHFx8uQee4sr2M7Y,Ugz1AbQaaX_yMBQ8Uot4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,that story is hot garbage,that story is hot garbage,@kevin5224,https://yt3.ggpht.com/ytc/AIdro_nkuJxIL_EZyhhTgDgXN7joxq_T2z1mUk6sOt5URm8lhA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@kevin5224,UCDg4DtuQH0J9beXoEbt5Ltg,True,none,1,2026-06-28T11:28:57Z,2026-06-28T11:28:57Z,True,1,True
youtube#commentThread,_2RUi4o-jkGm_y50Zob_czeGP80,Ugysja5TDuJcrccffFh4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,youtube#comment,yuNjsumXyX6ZCXChrOHtZ2TFu3c,Ugysja5TDuJcrccffFh4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,Dream tiger 🐅,Dream tiger 🐅,@TonyCarney-i8n,https://yt3.ggpht.com/j9pEpbLAccTKVHTXrDtWFs1vn6VHBsmp9pNtFmPjDcVFsC7zVZBINOuiv51IWoOTIzdF7Fvycg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@TonyCarney-i8n,UCYI_Xr1Bk1CF0lmfcBV8qSg,True,none,0,2026-06-28T11:28:13Z,2026-06-28T11:28:13Z,True,0,True
youtube#commentThread,N4LbNwAF2QxWq39vIt_OnLhIbco,UgyeWQ_5SrP1C_rxa6x4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,youtube#comment,BbEotKHg5urncGHBuj4LnP8kUHw,UgyeWQ_5SrP1C_rxa6x4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,THE SILENCE WHEN SHOWED THE ENDING! CHILLSSS,THE SILENCE WHEN SHOWED THE ENDING! CHILLSSS,@notevenmad3319,https://yt3.ggpht.com/ytc/AIdro_kpZ0AVytQFZ6jBUzFJDUDdKuNVSysQCLlrWVGK_b2iKJc=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@notevenmad3319,UCtrzMBsKtVo59qKkOG1A3eA,True,none,0,2026-06-28T11:16:30Z,2026-06-28T11:16:30Z,True,0,True
youtube#commentThread,AbGACNZ_pJDnEhnQ2FxfuUASJUM,UgzrbDaNZZSCea4IE6F4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,youtube#comment,W_RRUFjt2d2UdKkIwLakaLoKGlE,UgzrbDaNZZSCea4IE6F4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,ずっと見てたけど漫画が良すぎて初めてコメントします！雰囲気もストーリーも最高でした✨漫画って大抵の人が完成させられずに終わるので描き切れたこともすごすぎる✨,ずっと見てたけど漫画が良すぎて初めてコメントします！雰囲気もストーリーも最高でした✨漫画って大抵の人が完成させられずに終わるので描き切れたこともすごすぎる✨,@xNoeru,https://yt3.ggpht.com/ytc/AIdro_lZylDaoeAUL2rFjjZVGPTni7XnMwgdnT9L-fZQRx760MQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@xNoeru,UC977--jZFLL1ZbZwII0Rv4Q,True,none,0,2026-06-28T10:15:45Z,2026-06-28T10:15:45Z,True,0,True
youtube#commentThread,AmWjoKmrkv6J41BsZWtvMMaJi9o,Ugxso1Lm5orI8bPN1Ml4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,youtube#comment,QncyQGSrSfEogBoeLtl_ZlOcjvE,Ugxso1Lm5orI8bPN1Ml4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,My rolemodel for life.,My rolemodel for life.,@KidoKash,https://yt3.ggpht.com/Q-a6zz7et88SmZ0_bsuJC0pJ-I9Jn1eI1jZ9N43vmII5eORVLnPTq2x4R9-AJjoRQaLTBiUPzw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@KidoKash,UCb-eOkxntKVOK3WoSzxPV4g,True,none,0,2026-06-28T10:06:22Z,2026-06-28T10:06:22Z,True,0,True
youtube#commentThread,D7X9RrxeJ17enUdwcnN0NRJRuQ8,UgzZFXB0mJ9HxhVJzAd4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,youtube#comment,HY241HX7OI4qFGxN9hEa7xCFNs8,UgzZFXB0mJ9HxhVJzAd4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,"as a long time watcher i am so so happy to witness you find love in art,  pursuing and exploring your creativity. I had to make a 56 page comic for my final project in art school ( i had two months) and I feel so seen by this video and your passion. please keep making art. it&#39;s so inspiring.","as a long time watcher i am so so happy to witness you find love in art,  pursuing and exploring your creativity. I had to make a 56 page comic for my final project in art school ( i had two months) and I feel so seen by this video and your passion. please keep making art. it's so inspiring.",@ayuochan7211,https://yt3.ggpht.com/ytc/AIdro_kAj_N9pl7qfYGKJIVMNfdsB-T0AnRzFzb9Gr_-9RFeTVU=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@ayuochan7211,UC8zG7LIRZhCbhanvnLxiR0A,True,none,0,2026-06-28T10:05:24Z,2026-06-28T10:05:24Z,True,0,True
youtube#commentThread,MTjhbbQ0amp3wAnD_CatMA6zFEU,UgzjaXlNOVEdBV77qK54AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,youtube#comment,soFmdhsChdLnXxfM_LPp1oCZvS0,UgzjaXlNOVEdBV77qK54AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,"<a href=""https://www.youtube.com/watch?v=iRRpvuMG7AM&amp;t=733"">12:13</a> the way that pen nib bent triggered me slightly<br><br>The stripes coming off of tiger and into the water was super-cool!","12:13 the way that pen nib bent triggered me slightly

The stripes coming off of tiger and into the water was super-cool!",@mikelezhnin_239x,https://yt3.ggpht.com/ytc/AIdro_lClZn6XuF54ow2irK3PwLFUbvmLigKCBeZT3GfPNwZUw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@mikelezhnin_239x,UCUpGZ8F762U90tBcxsEdPgg,True,none,0,2026-06-28T10:03:34Z,2026-06-28T10:23:23Z,True,0,True
youtube#commentThread,LLTrERVuUBi9MBNDUH5xR9Rt0YQ,UgwcYKlRBaSVwONqG414AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,youtube#comment,I6PnMPKc0W2ZCLFYmS_BWvxLYv8,UgwcYKlRBaSVwONqG414AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,"the most impressive thing about this video is not reacting when his dog licks the inside of his ear on repeat <a href=""https://www.youtube.com/watch?v=iRRpvuMG7AM&amp;t=626"">10:26</a>",the most impressive thing about this video is not reacting when his dog licks the inside of his ear on repeat 10:26,@geky9998,https://yt3.ggpht.com/ytc/AIdro_lFdM4pXef34-gWtJD8BJkftX8YrER92MC-cFOPjxY=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@geky9998,UCIz917FFmZW5yXRhNTyhaDA,True,none,0,2026-06-28T09:40:39Z,2026-06-28T09:41:16Z,True,0,True
youtube#commentThread,I2Epw5eqGe1nh0jwVLJYm7ziabE,Ugyz1HJUA1ZcrATLsXx4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,youtube#comment,TRhWboUf2nCMrW47oQVehxqU3PA,Ugyz1HJUA1ZcrATLsXx4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,I love it!! The story is so honest and soul filled! I&#39;m an artist and I find it so cool to see someone else&#39;s honest process it&#39;s suuuuuppeer relatable and inspiring! Sometimes you just need to be stubborn &gt;:],I love it!! The story is so honest and soul filled! I'm an artist and I find it so cool to see someone else's honest process it's suuuuuppeer relatable and inspiring! Sometimes you just need to be stubborn >:],@Bendigedig-t5w,https://yt3.ggpht.com/3lYvgv6mEaG4HnbkLjMn4pRXFC-r-CHK4uIoR8wrbU8VaipNXl7EYsx5ga8oxmyIyDrb4KPGBw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Bendigedig-t5w,UCboHPKvOmABw_lf2MR-07QQ,True,none,0,2026-06-28T09:03:49Z,2026-06-28T09:03:49Z,True,0,True
youtube#commentThread,Ak1zaIQHBAUUJ7OyamroEAN6g1Y,UgyocY1JI9jhpbZm0Ad4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,youtube#comment,y82ldOm39cNAH9HQoJYsx42gB_w,UgyocY1JI9jhpbZm0Ad4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,This is a super admirable project to have finished! Great job completing such a monumental task :) I thought it was so cool and the tiger has so much life in it. I definitely teared up a bit at the ending ;( the shading was also really well done!,This is a super admirable project to have finished! Great job completing such a monumental task :) I thought it was so cool and the tiger has so much life in it. I definitely teared up a bit at the ending ;( the shading was also really well done!,@Mediocre.artiist,https://yt3.ggpht.com/RxGcfChEU3LknjopU3sNwFOzvJkAVhcPhHSY_m5Z55C5uQRKUnml2LYZ8ZBQ5WNF0SGfO8bO=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Mediocre.artiist,UCz_GMCBocQAnO4ZjNQOhTOA,True,none,0,2026-06-28T08:53:10Z,2026-06-28T08:53:10Z,True,0,True
youtube#commentThread,yq26J1YzgFWdQKkHPC7PMkS0KZU,UgwvBsYUnP6SumpJ7Zh4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,youtube#comment,gCoyWzjnKJypoQBvIff0vmQl6yE,UgwvBsYUnP6SumpJ7Zh4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,Side Quest: Become a  Mangaka has started,Side Quest: Become a  Mangaka has started,@tristanadriel,https://yt3.ggpht.com/ytc/AIdro_l5ZIbBEgwtZgFkpa5rNV02u-8Vx6YggfmL2j0PeAXobTQsCm2wmmfwdUlmilBjHqr4mA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@tristanadriel,UCNeuE7sDJQNekEjOk3tpAtA,True,none,0,2026-06-28T08:52:32Z,2026-06-28T08:52:32Z,True,0,True
youtube#commentThread,z8rDwqSS9rkVQVe-wqSmR7pMSfQ,Ugy-Rq3dyTD1SrYCIlN4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,youtube#comment,14YFPyw9lc0vuVpQ94FPHJfjUR4,Ugy-Rq3dyTD1SrYCIlN4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,"That self-reflection on coping mechanism is so relatable. Thinking like &quot;I don&#39;t even give it a try&quot;, I also constantly face these thoughts, and eventually finding myself not trying anything new. Very interesting of him to record that in this video, it feels like we are just his journal or sth, him just sharing everything from his perspective.","That self-reflection on coping mechanism is so relatable. Thinking like ""I don't even give it a try"", I also constantly face these thoughts, and eventually finding myself not trying anything new. Very interesting of him to record that in this video, it feels like we are just his journal or sth, him just sharing everything from his perspective.",@usamahhuda8960,https://yt3.ggpht.com/K73_sQZQuflt35K6-xkT7Qn4BLGL7bEjFz7K6Vhl_mxQMcE0NMmxxCnVeRgEOMAdtGniccWRZw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@usamahhuda8960,UCZOdMczjymfhPg5Gr0n608A,True,none,0,2026-06-28T08:49:47Z,2026-06-28T08:49:47Z,True,0,True
youtube#commentThread,eIWiEQZC6jFXtkwBsMol5MOmqnk,Ugy0iqb0LCT9a-7KIlF4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,youtube#comment,zTRncHhuYsDo1-zCZaykDOLw1KA,Ugy0iqb0LCT9a-7KIlF4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,"me gusta mucho que hacemos los mismos efectos de sonido de las onomatopeyas japonesas gigantes como un sonido vibrante agudo que indica destellos, impresión y sorpresa","me gusta mucho que hacemos los mismos efectos de sonido de las onomatopeyas japonesas gigantes como un sonido vibrante agudo que indica destellos, impresión y sorpresa",@ZEKA_Mx,https://yt3.ggpht.com/oZ-9KLMHjyRO3HmWkBkcuKLcAYF06CMqChxHomdERiHfcb3sfvb-6sPPJ34WJV0dEFFjirQejUQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@ZEKA_Mx,UCXr9kG1e_jZhOwcnVVEuGJQ,True,none,1,2026-06-28T08:36:12Z,2026-06-28T08:36:12Z,True,0,True
youtube#commentThread,0d7_jr6AmDONo0139lNQkri-ygk,Ugw4en98RmqSbgLm9VR4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,youtube#comment,LczY0UWXnacGljDDj_S6KV47Ew0,Ugw4en98RmqSbgLm9VR4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,Despite the boy having no face but I can feel the emotion bc the atmosphere is drawn so damn good. About the brush drama I actually really like the way it looks. Maybe bc I love the way the texture looks.,Despite the boy having no face but I can feel the emotion bc the atmosphere is drawn so damn good. About the brush drama I actually really like the way it looks. Maybe bc I love the way the texture looks.,@Bugs_zz,https://yt3.ggpht.com/OiNLVl94eHMMvG-FhBn3mK52zd8usNa9Z3RRL9DPNRoU8T8x9LVyDduDtBRgJwIZ4qHMqZFcDSc=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Bugs_zz,UCDfbOD_y07VgUJauSTXDCFQ,True,none,1,2026-06-28T08:26:28Z,2026-06-28T08:26:28Z,True,0,True
youtube#commentThread,zq4OEOmEJOqJ2uzniTOXdBTdOX4,UgzE0DBkci6CZu8U0O94AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,youtube#comment,xpJv3sRqq2x4MypoR0Q0x0kjgt4,UgzE0DBkci6CZu8U0O94AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,The pages struggle is like when I wrote a poem and then it suddenly turns into a whole thesis about my existential crisis,The pages struggle is like when I wrote a poem and then it suddenly turns into a whole thesis about my existential crisis,@Bugs_zz,https://yt3.ggpht.com/OiNLVl94eHMMvG-FhBn3mK52zd8usNa9Z3RRL9DPNRoU8T8x9LVyDduDtBRgJwIZ4qHMqZFcDSc=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Bugs_zz,UCDfbOD_y07VgUJauSTXDCFQ,True,none,0,2026-06-28T08:09:33Z,2026-06-28T08:09:33Z,True,0,True
youtube#commentThread,9tFnY-7XER_cznntQBIQlHc_Dig,UgwBovhlD18b6YEkvlx4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,youtube#comment,jpZgr_n13zNDzYxM9v5sV_T3O44,UgwBovhlD18b6YEkvlx4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,Nooo😢,Nooo😢,@Laura-fx2rg,https://yt3.ggpht.com/3ERkE-9hRedyWCf3viDFEWWEDj-KV9TrykntKW9n59bD27HHIgXMRCwmAYXjhWSX32SC00ZD8d4=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Laura-fx2rg,UCIfxn2vMHQZ3dsKbT_5wUJQ,True,none,0,2026-06-28T07:52:14Z,2026-06-28T07:52:14Z,True,0,True
youtube#commentThread,t_MapGUUKaNCNCD2DtCRyKZcaDk,Ugy-m5ay2nqe2HzUwdZ4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,youtube#comment,z8EEOqeSLcWFiRA9nlVAYrW2n20,Ugy-m5ay2nqe2HzUwdZ4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,He&#39;s just enjoying his life doing side quests 😁,He's just enjoying his life doing side quests 😁,@MeloTda,https://yt3.ggpht.com/ytc/AIdro_nzvvX4RMP1Wl44B_jhzipnGHluyrH5PP86oXQZ1UFhrhTY=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@MeloTda,UCWPjbTOz_bNMwys9ez_vhuQ,True,none,0,2026-06-28T07:49:08Z,2026-06-28T07:49:08Z,True,0,True
